"Month","Customer","Total Transfer In","Total Transfer Out","Account Monthly Balance"
8,"3090097684644902400",5603.3499999999985,7624.41,-2021.0600000000013
8,"677570146949971840",13448.14,8938.17,4509.969999999999
8,"2944950895775133696",8976.939999999999,3952.48,5024.459999999999
8,"841329927406560128",1879.37,3015.0699999999997,-1135.6999999999998
8,"2490969761607550464",11602.11,6717.84,4884.27
8,"1721742408456137216",12487.28,2082.7400000000002,10404.54
8,"3125924487510171648",18015.61,6586.719999999999,11428.890000000001
8,"489144915933247552",16357.789999999999,6560.1,9797.689999999999
8,"3239460834046460416",5690.030000000001,447.25,5242.780000000001
8,"2310699764632795648",11773.95,5549.12,6224.830000000001
8,"2805334522794612224",11032.1,5046.83,5985.27
8,"2239071494746898688",14201.29,1761.53,12439.76
8,"2433642205202678784",8979.34,12907.689999999999,-3928.3499999999985
8,"1093027972302858752",6071.33,6001.890000000001,69.43999999999869
8,"2500277501724170240",13252.59,2284.74,10967.85
8,"2343910599968009216",7409.26,662.86,6746.400000000001
8,"2808783325525064192",2343.8,3045.82,-702.02
8,"1016609269813373952",12971.119999999999,1797.29,11173.829999999998
8,"548878826112739520",6675.23,3990.77,2684.4599999999996
8,"2909237744646695936",2862.8199999999997,2162.13,700.6899999999996
8,"2387250769536250880",11177.829999999998,2651.49,8526.339999999998
8,"1856045811506179072",6074.719999999999,5942.18,132.53999999999905
8,"31560564657913796",15679.710000000001,8224.34,7455.370000000001
8,"1065111945565917440",12038.720000000001,4620.13,7418.590000000001
8,"468422491181323904",8965.45,3954.37,5011.080000000001
8,"1724583722367697920",3606.93,5144.76,-1537.8300000000004
8,"1901919460798990336",23457.82,8321.52,15136.3
8,"2442967753707559424",3692.8199999999997,2915.4300000000003,777.3899999999994
8,"1197226456941889024",6087.76,5306.259999999999,781.5000000000009
8,"1144916318269343616",6882.700000000001,3647.91,3234.790000000001
8,"845836248332827264",14450.039999999999,6578.0,7872.039999999999
8,"1654218183754316800",8360.050000000001,2495.13,5864.920000000001
8,"476391911184851008",13064.43,4872.66,8191.77
8,"1548061376458908416",2020.1599999999999,1208.37,811.79
8,"1888518586264422912",11951.759999999998,10626.81,1324.949999999999
8,"2821261147481425408",3729.1499999999996,2874.38,854.7699999999995
8,"2561942142391833600",18114.29,5187.99,12926.300000000001
8,"2259155462452458496",5802.31,5469.68,332.6300000000001
8,"2606657452112125952",19408.89,2685.6099999999997,16723.28
8,"2075689537514872064",11396.810000000001,4397.59,6999.220000000001
8,"2452573542057767424",4720.700000000001,2172.81,2547.890000000001
8,"1981574136862249728",6529.87,3818.6899999999996,2711.1800000000003
8,"963617026923082752",8288.16,2519.8999999999996,5768.26
8,"1547225023341667328",1924.56,5215.91,-3291.35
8,"1721884386282851072",11721.87,5929.12,5792.750000000001
8,"1793281496339542528",10966.02,11263.27,-297.25
8,"1183733459083740672",2256.17,1553.11,703.0600000000002
8,"3183425069372915712",4039.46,2190.86,1848.6
8,"816318428320024704",10756.45,3012.41,7744.040000000001
8,"2189930967177831680",14317.349999999999,4306.389999999999,10010.96
8,"3018145289146555904",8757.18,4150.47,4606.71
8,"780578375953692288",3803.4500000000003,4748.85,-945.4000000000001
8,"1721664410733486336",5053.450000000001,926.31,4127.140000000001
8,"910552281635406592",12313.39,11918.07,395.3199999999997
8,"2223574553788579840",4130.83,3032.17,1098.6599999999999
8,"3066326198188249088",5449.75,2304.54,3145.21
8,"1029407422443518464",1314.95,1731.88,-416.93000000000006
8,"2051900949702342400",15580.599999999999,681.9,14898.699999999999
8,"524025693981367424",4146.41,1518.28,2628.13
8,"439826907924053376",9861.86,5246.910000000001,4614.95
8,"2345680586564251136",11045.52,4823.67,6221.85
8,"1537522621099828736",9248.84,2710.56,6538.280000000001
8,"850264388750752256",4121.55,6821.1,-2699.55
8,"1930945968077895424",6954.75,3296.2000000000003,3658.5499999999997
8,"66042323269720944",14044.949999999997,4635.9,9409.049999999997
8,"493522325425890624",4984.450000000001,7576.31,-2591.8599999999997
8,"3280653852749815808",8271.3,4837.77,3433.529999999999
8,"1729638790211314688",12049.41,1476.49,10572.92
8,"1087836351045506560",15261.270000000002,4845.25,10416.020000000002
8,"1983402606700973568",5049.77,1208.1599999999999,3841.6100000000006
8,"611824243674762368",14343.829999999998,6783.9,7559.9299999999985
8,"573132099105515520",8456.48,1851.42,6605.0599999999995
8,"1925637991332758016",6997.780000000001,3522.3099999999995,3475.470000000001
8,"2315882444424719872",8349.92,6845.879999999999,1504.0400000000009
8,"2427422021485594624",11880.67,1831.3600000000001,10049.31
8,"2341449120042995712",9328.52,2797.92,6530.6
8,"1771735205399814400",4228.1,0.68,4227.42
8,"3369119287955296768",5114.299999999999,4377.84,736.4599999999991
8,"30323757208773644",2049.0299999999997,3873.8300000000004,-1824.8000000000006
8,"2337904550458294272",7210.410000000001,3271.85,3938.560000000001
8,"792118713242603520",7554.21,4132.97,3421.24
8,"2550890293899296256",11235.75,3523.95,7711.8
8,"529058364191638976",5441.07,3309.64,2131.43
8,"2639483547757809152",8652.82,8387.79,265.02999999999884
8,"2246195656738597120",4041.27,664.36,3376.91
8,"2360139169685193728",6412.039999999999,1158.44,5253.5999999999985
8,"569562253371551808",15885.610000000002,3366.46,12519.150000000001
8,"1604939320514559232",2510.49,318.58,2191.91
8,"141212994954538560",15236.22,3289.29,11946.93
8,"2518702877655491584",11590.96,10402.88,1188.08
8,"393658941798467456",8998.42,2945.3300000000004,6053.09
8,"2403388079143642112",1363.96,2977.6800000000003,-1613.7200000000003
8,"567624844689675584",5050.74,3383.63,1667.1099999999997
8,"482086804095035136",5988.5599999999995,5062.3,926.2599999999993
8,"1635171040885153024",13098.259999999998,5251.35,7846.909999999998
8,"1571346156991376896",10546.960000000001,1162.9,9384.060000000001
8,"2539738795975040000",11891.419999999998,2221.36,9670.059999999998
8,"3273073701150786048",8747.539999999999,3833.65,4913.889999999999
8,"94610662068891008",6979.080000000001,3069.9,3909.1800000000007
8,"10156021459441950",7589.119999999999,754.59,6834.529999999999
8,"1220170326935062272",19583.1,4282.32,15300.779999999999
8,"666305874397255680",11886.599999999999,1622.9,10263.699999999999
8,"3262865398314568192",4201.6,5855.33,-1653.7299999999996
8,"2982413639945922048",13671.28,1869.73,11801.550000000001
8,"891597442974056192",15897.74,6952.950000000001,8944.789999999999
8,"2755084645174813184",18237.08,2444.38,15792.7
8,"2979525569762208768",10862.44,1472.21,9390.23
8,"153971355198327712",9044.52,5965.32,3079.2000000000007
8,"1017950958833543808",9613.11,4947.200000000001,4665.91
8,"1880593417090513920",5468.58,6985.110000000001,-1516.5300000000007
8,"575789161712612352",7444.95,4356.13,3088.8199999999997
8,"930346097859563648",6432.5,8633.710000000001,-2201.210000000001
8,"3312683070693087744",5595.04,3998.22,1596.8200000000002
8,"1287327405814082816",10544.87,3870.54,6674.330000000001
8,"261954098779838112",14961.02,5436.98,9524.04
8,"2719103322978420224",2566.83,4779.16,-2212.33
8,"865242544092232320",5642.8,3745.14,1897.6600000000003
8,"802189434590845696",4790.530000000001,3544.5699999999997,1245.960000000001
8,"769301726260730368",4579.66,5125.660000000001,-546.0000000000009
8,"1257470676881189632",10836.9,4629.2,6207.7
8,"1522509375709936384",7230.69,3427.45,3803.24
8,"44283361392448688",11811.84,4672.4400000000005,7139.4
8,"2748212675619632640",9297.07,3671.59,5625.48
8,"630543772978367104",11818.13,5916.45,5901.679999999999
8,"178164061990119392",10038.189999999999,4911.44,5126.749999999999
8,"1111873689537933696",10102.1,1865.4900000000002,8236.61
8,"1771489735267828224",4072.83,2211.9700000000003,1860.8599999999997
8,"2056949913761606400",12533.91,414.88,12119.03
8,"1436451152194975744",8346.61,5202.15,3144.460000000001
8,"2170998831893705728",5699.1,907.61,4791.490000000001
8,"1119192092919252736",8700.46,1839.57,6860.889999999999
8,"1242278419509206528",12156.92,5955.03,6201.89
8,"2748101615751502336",911.4200000000001,1481.1999999999998,-569.7799999999997
8,"2491427064089933824",15899.59,5020.62,10878.970000000001
8,"1379900724661205760",6934.320000000001,550.84,6383.4800000000005
8,"3129163495250549760",3695.16,3655.58,39.57999999999993
8,"7038457759211153",13236.380000000001,1766.6499999999999,11469.730000000001
8,"126461713994423472",9202.199999999999,7219.4000000000015,1982.7999999999975
8,"387526097808129024",18045.949999999997,3686.1099999999997,14359.839999999997
8,"1530635164724930560",2768.7300000000005,3456.6800000000003,-687.9499999999998
8,"311418472694763712",9112.05,3057.38,6054.669999999999
8,"2446211837169086976",8850.869999999999,2369.0199999999995,6481.849999999999
8,"1889624649055396352",11528.099999999999,7451.219999999999,4076.879999999999
8,"2540872048306845696",13554.61,3865.55,9689.060000000001
8,"2982596195137531392",4942.25,2640.02,2302.23
8,"741134522169609216",2951.73,447.49,2504.24
8,"1830976579864993024",11640.329999999998,6359.8,5280.529999999998
8,"526076639338831104",17924.46,6534.23,11390.23
8,"3052492551408349696",14446.82,4796.04,9650.779999999999
8,"283577651094845440",7224.31,4055.99,3168.3200000000006
8,"1321708531292113152",9189.55,3783.75,5405.799999999999
8,"2816939815786430976",9858.94,10342.0,-483.0599999999995
8,"423720309597251520",14315.449999999999,4478.1900000000005,9837.259999999998
8,"997017380510454272",7251.37,1775.9299999999998,5475.4400000000005
8,"380748250292740608",26545.4,2159.11,24386.29
8,"973315721473670528",3660.4300000000003,933.69,2726.7400000000002
8,"597220532675097728",12002.330000000002,4049.2400000000007,7953.090000000001
8,"2699935751306442752",13349.13,4115.77,9233.359999999999
8,"860529130775838464",9372.33,5680.31,3692.0199999999995
8,"73513933981721376",14016.669999999998,2288.55,11728.119999999999
8,"2620751078151279616",7642.25,7524.04,118.21000000000004
8,"1973529950458505472",10908.23,4532.59,6375.639999999999
8,"1017678583139601664",15799.480000000001,4806.14,10993.34
8,"3364109039000309248",6200.860000000001,2392.14,3808.7200000000007
8,"2843928246137932800",8945.78,2408.43,6537.35
8,"2557539064153588736",6951.870000000001,3765.1,3186.770000000001
8,"1544845011707069696",4655.56,2034.58,2620.9800000000005
8,"2061573684531396864",6737.620000000001,4987.31,1750.3100000000004
8,"777959802166119680",18441.2,7613.85,10827.35
8,"2126505153840932352",12264.44,6756.26,5508.18
8,"1752913981328884224",7274.58,4800.72,2473.8599999999997
8,"1810297520223961088",14028.92,3822.5999999999995,10206.32
8,"2243281687942192640",23621.36,7035.83,16585.53
8,"110510617897445520",9426.35,5494.96,3931.3900000000003
8,"667432545306193024",6706.67,1683.69,5022.98
8,"744550409405879168",10568.04,6567.25,4000.790000000001
8,"2196049690617224448",2962.96,88.16,2874.8
8,"2652842689696875520",4340.74,5827.199999999999,-1486.4599999999991
8,"365914019701566784",12502.95,6426.549999999999,6076.4000000000015
8,"562506072685189056",713.1,4084.04,-3370.94
8,"2654372091137566208",12988.46,6966.3099999999995,6022.15
8,"335974970433893056",9100.17,2892.12,6208.05
8,"641924577207934848",2953.6899999999996,1088.61,1865.0799999999997
8,"2318833166971488768",13376.28,6236.54,7139.740000000001
8,"393596999824425920",17786.48,8645.509999999998,9140.970000000001
8,"593281691472903296",9420.269999999999,5592.7699999999995,3827.499999999999
8,"1928080304973686784",4538.4800000000005,7090.61,-2552.129999999999
8,"3166638768500661760",9172.88,6083.47,3089.409999999999
8,"45977996978071608",4628.420000000001,597.55,4030.870000000001
8,"494237674690162560",3309.37,2973.84,335.52999999999975
8,"1519280627916190464",8934.32,3259.4700000000003,5674.849999999999
8,"386941790616271296",19115.939999999995,6717.59,12398.349999999995
8,"1273672948361761536",17008.989999999998,7099.97,9909.019999999997
8,"1714332703387273728",2670.4199999999996,3506.7400000000002,-836.3200000000006
8,"3119782569702597120",8881.25,2417.2599999999998,6463.99
8,"1030730359941173632",5347.39,6480.56,-1133.17
8,"1908483604214539776",9664.890000000001,4453.219999999999,5211.670000000002
8,"2280917894796768000",9785.619999999999,5137.460000000001,4648.159999999998
8,"1913939848925437696",14536.21,3839.76,10696.449999999999
8,"2968891571447038976",9985.81,3663.67,6322.139999999999
8,"3361745896582201856",7808.18,1970.25,5837.93
8,"823455982046734848",24443.11,1964.8500000000004,22478.260000000002
8,"1712359399165089280",10447.49,13257.18,-2809.6900000000005
8,"49554898042856520",8169.110000000001,2176.7400000000002,5992.370000000001
8,"60411171452484984",9428.66,2765.85,6662.8099999999995
8,"159496499528783808",14425.950000000003,7517.84,6908.110000000002
8,"2678989320327103488",7771.74,1121.93,6649.8099999999995
8,"632044801948470272",2297.52,1471.18,826.3399999999999
8,"270883851700886336",5300.09,7919.349999999999,-2619.2599999999993
8,"211005887259227104",4537.63,1592.5,2945.13
8,"311064065951204416",2594.42,1227.56,1366.8600000000001
8,"2897287621963850240",19252.32,5797.77,13454.55
8,"2676552166920742400",4538.76,1743.63,2795.13
8,"1480593762323267840",2315.91,4814.83,-2498.92
8,"2983879833702962688",16288.7,4728.27,11560.43
8,"2381375623206273024",4194.36,5421.77,-1227.4100000000008
8,"565244665478217408",8775.62,4057.97,4717.6500000000015
8,"1948653131809251584",8859.42,2021.46,6837.96
8,"3110856556084021248",5693.879999999999,2566.19,3127.689999999999
8,"1363754294725525760",3234.1000000000004,2068.09,1166.0100000000002
8,"1728968038433734144",14125.95,9100.53,5025.42
8,"1135062659317372672",7410.05,2147.2,5262.85
8,"1759396080999560960",4645.84,3782.09,863.75
8,"593440777841761024",19852.32,7481.709999999999,12370.61
8,"2173128317998406656",14688.02,2507.02,12181.0
8,"957916606966361856",12467.099999999999,8586.25,3880.8499999999985
8,"2359850096261069824",16642.56,3167.49,13475.070000000002
8,"2117566812174062336",5276.46,1780.5,3495.96
8,"1072146777807596800",9051.05,13360.15,-4309.1
8,"1952536543816897536",5416.92,4972.7699999999995,444.15000000000055
8,"1002273956509884160",18969.59,3832.95,15136.64
8,"2742871297104421888",6048.48,3552.5299999999997,2495.95
8,"2712720980936582656",7571.22,3352.7400000000002,4218.48
8,"1286078752540932864",4978.01,593.28,4384.7300000000005
8,"1846761472275093248",6786.379999999999,6265.150000000001,521.2299999999987
8,"1465911118022871808",8459.85,5155.110000000001,3304.74
8,"1137801633488657280",15944.06,6117.03,9827.029999999999
8,"443017293018567552",2200.42,1404.27,796.1500000000001
8,"568388841852253248",12231.93,1950.63,10281.3
8,"2640636801464572416",9828.16,5761.48,4066.6800000000003
8,"201099528522870464",9463.6,3344.7300000000005,6118.87
8,"426637623521645312",15084.490000000002,9168.529999999999,5915.960000000003
8,"3305943985928643072",13052.09,3320.59,9731.5
8,"533997293634074560",11859.71,6333.92,5525.789999999999
8,"528727595129130112",9726.89,3784.6299999999997,5942.26
8,"1650331159423262976",10349.2,5319.63,5029.570000000001
8,"1302686902307848960",6270.639999999999,1973.6399999999999,4297.0
8,"1777350376773831680",7740.280000000001,2006.67,5733.610000000001
8,"83625104136139456",16256.800000000001,6015.81,10240.990000000002
8,"1569037510769657088",5146.620000000001,3497.8599999999997,1648.7600000000011
8,"2070485871616037120",7175.91,2676.96,4498.95
8,"2531233589917349888",4053.55,3979.97,73.58000000000038
8,"1395978733526491136",12909.73,11764.739999999998,1144.9900000000016
8,"1638422837358245120",4990.07,2034.54,2955.5299999999997
8,"1452989123531584256",15391.570000000002,8130.04,7261.530000000002
8,"132197422796660096",10815.57,5968.25,4847.32
8,"2694014075034847232",4444.92,1455.45,2989.4700000000003
8,"2807739555213940736",5092.75,1697.11,3395.6400000000003
8,"1003048009192252928",11957.210000000001,3342.95,8614.260000000002
8,"1043620655495285504",16659.68,151.48,16508.2
8,"1380265788526433280",4921.889999999999,3545.8500000000004,1376.039999999999
8,"2792569968670112256",5157.32,5987.77,-830.4500000000007
8,"2248821176553896960",19920.730000000003,6497.12,13423.610000000004
8,"1393224498713167616",8618.23,8575.95,42.279999999998836
8,"1755541168319319552",12159.77,6978.299999999999,5181.470000000001
8,"2080805419391272704",19660.11,4054.33,15605.78
8,"2130228334140510464",11526.699999999999,4869.6900000000005,6657.009999999998
8,"672807472010443904",9706.630000000001,3702.4900000000002,6004.140000000001
8,"154256516087667808",8236.2,3634.73,4601.470000000001
8,"1888057659813918208",12440.28,11054.35,1385.9300000000003
8,"1798075448419066112",7212.08,4456.7300000000005,2755.3499999999995
8,"2241802096291921152",15477.96,3818.54,11659.419999999998
8,"2377815555484773888",12452.439999999999,4969.13,7483.309999999999
8,"1202359252322266880",4893.95,3382.88,1511.0699999999997
8,"3193703651968774656",13129.390000000001,1818.84,11310.550000000001
8,"1666534782536456704",4402.790000000001,5152.3,-749.5099999999993
8,"2998623621224975360",5814.99,3521.59,2293.3999999999996
8,"448115544072789120",5648.110000000001,4052.17,1595.9400000000005
8,"773462104949646848",11387.59,5681.17,5706.42
8,"722627701201620864",13542.439999999999,8631.75,4910.689999999999
8,"2453089854191548928",12843.81,6058.31,6785.499999999999
8,"231606934364242304",4770.9,3509.63,1261.2699999999995
8,"3178830932542820864",11326.960000000001,4268.54,7058.420000000001
8,"259426010095765248",8608.130000000001,2262.4900000000002,6345.640000000001
8,"269537545185042304",15017.64,9259.529999999999,5758.110000000001
8,"2592131055024900096",12457.14,3800.7500000000005,8656.39
8,"1231874374694727936",7449.849999999999,3206.96,4242.889999999999
8,"1564378315181918720",7899.209999999999,5781.51,2117.699999999999
8,"2115275322856596480",4358.29,8449.02,-4090.7300000000005
8,"440367772327909632",12483.07,4226.09,8256.98
8,"2394939225539022848",9156.71,3958.1299999999997,5198.58
8,"2639534513838202880",20101.57,3781.15,16320.42
8,"1141313427319782272",6423.619999999999,1159.92,5263.699999999999
8,"1816549305894709504",15213.779999999999,6274.32,8939.46
8,"3248482762637783040",2081.4900000000002,1570.48,511.0100000000002
8,"642989249691543680",9754.630000000001,5529.21,4225.420000000001
8,"5532971441335931",12948.37,7246.389999999999,5701.980000000001
8,"3001063978140968960",12980.33,3100.33,9880.0
8,"3297534447954584064",8266.39,4371.59,3894.7999999999993
8,"2438892863817711616",8536.580000000002,253.95,8282.630000000001
8,"368999825234281344",7494.08,8068.400000000001,-574.3200000000006
8,"3377459512124680192",17491.730000000003,4893.88,12597.850000000002
8,"3164114707756387328",15589.789999999999,3948.2,11641.59
8,"1778068656969056000",5591.959999999999,288.88,5303.079999999999
8,"2553835854830650880",17408.27,3326.71,14081.560000000001
8,"2004107847217392896",13664.54,6790.07,6874.470000000001
8,"1410708183539210240",5291.23,10723.400000000001,-5432.170000000002
8,"3305803229831216128",5723.1,3710.99,2012.1100000000006
8,"430991174154433728",6388.200000000001,3527.7799999999997,2860.420000000001
8,"1102033138089808384",2244.37,926.54,1317.83
8,"2883108525456643584",1844.6100000000001,3523.1,-1678.4899999999998
8,"1710558989046670848",12140.599999999999,8148.26,3992.3399999999983
8,"46353385952967880",15107.85,4929.59,10178.26
8,"2067393869207015168",6898.3,11637.48,-4739.179999999999
8,"140324599267262752",7522.17,8099.08,-576.9099999999999
8,"799085493968463872",10772.279999999999,2932.9000000000005,7839.379999999998
8,"3027432494137457664",9562.67,3258.3900000000003,6304.28
8,"2860136682703290880",17703.690000000002,4819.580000000001,12884.11
8,"585735778572666240",11576.63,5919.3,5657.329999999999
8,"672498600635084032",7991.7699999999995,1769.1399999999999,6222.629999999999
8,"853282147862641536",19066.399999999998,5531.83,13534.569999999998
8,"1322205405487510016",5408.87,8311.009999999998,-2902.1399999999985
8,"1562755250744641280",13435.79,7677.620000000001,5758.17
8,"427485012674755072",3469.34,1209.33,2260.01
8,"2914054770368239104",11511.189999999999,5062.05,6449.1399999999985
8,"354476747521806144",14624.619999999999,5492.78,9131.84
8,"808703098141144192",1446.42,285.42,1161.0
8,"2609808216711837696",7257.93,4823.14,2434.79
8,"3345429778706742272",11654.36,3206.03,8448.33
8,"1270636039337338880",10390.0,4704.75,5685.25
8,"1391778016252623616",10722.760000000002,3226.8500000000004,7495.910000000002
8,"1234648570265169408",12853.84,7255.3099999999995,5598.530000000001
8,"2094913289615772672",6510.5599999999995,2425.78,4084.7799999999993
8,"18753685582407892",7390.8099999999995,3566.7000000000003,3824.109999999999
8,"300456724960112704",10671.810000000001,3895.8,6776.010000000001
8,"2510738869086193152",7968.82,1867.74,6101.08
8,"1195719066794785",12443.710000000001,8123.07,4320.640000000001
8,"398099335962123392",3467.9700000000003,3130.45,337.52000000000044
8,"3343293751393738752",8540.52,1079.04,7461.4800000000005
8,"1821253156940868096",6064.49,2240.84,3823.6499999999996
8,"225414857173105600",3379.56,2827.02,552.54
8,"1266358188232585728",1471.61,1186.49,285.1199999999999
8,"2971136080456866816",3415.43,1225.59,2189.84
8,"2409571828301547520",8314.25,2348.02,5966.23
8,"597686948402491776",3590.9199999999996,215.12,3375.7999999999997
8,"122674740807985168",1963.85,2391.71,-427.8600000000001
8,"1912292228335596032",16064.470000000001,7902.28,8162.190000000001
8,"1695145458486725888",5543.58,1760.9,3782.68
8,"408885523974258432",19282.43,4263.4,15019.03
8,"488216818846300160",13669.49,4768.43,8901.06
8,"2119765720254470400",7683.769999999999,1257.8,6425.969999999998
8,"706336120589477120",5631.3099999999995,3408.17,2223.1399999999994
8,"1779742980401691904",10464.55,4770.57,5693.98
8,"1144711360362693888",15042.880000000001,5768.639999999999,9274.240000000002
8,"1524106304072573952",8488.18,3825.2700000000004,4662.91
8,"387927863867108800",7718.24,1554.34,6163.9
8,"2061694970969409280",5027.57,5246.200000000001,-218.63000000000102
8,"1600520752307406336",6267.0199999999995,2888.29,3378.7299999999996
8,"1846593553352548096",3693.4799999999996,3504.3900000000003,189.08999999999924
8,"1482575094472448256",8613.38,4535.15,4078.2299999999996
8,"2717477787502219776",6457.860000000001,865.64,5592.22
8,"2833946080430415360",10708.04,3822.2799999999997,6885.760000000001
8,"2474144170186851840",2032.03,307.2,1724.83
8,"365245952601766208",10054.79,3802.6,6252.1900000000005
8,"3143208710106326016",8414.43,7798.39,616.04
8,"1216405557002074368",3698.26,3942.88,-244.6199999999999
8,"2532801349690366464",6832.900000000001,3806.47,3026.4300000000007
8,"2453694681274772992",7394.75,2850.26,4544.49
8,"161600321804560576",16804.83,8428.27,8376.560000000001
8,"1545153901291704832",9546.34,11054.26,-1507.92
8,"2231574876220491008",8088.6,2856.41,5232.1900000000005
8,"1689166195844574720",383.31,1790.68,-1407.3700000000001
8,"335649437132200768",9371.529999999999,8566.59,804.9399999999987
8,"1599485983417866240",4523.38,1678.83,2844.55
8,"748663147113500544",14548.26,8083.14,6465.12
8,"2071965512124598528",8668.93,4601.07,4067.8600000000006
8,"1952747787147444992",2090.0,3539.3599999999997,-1449.3599999999997
8,"1235158261411228928",4420.04,3483.5199999999995,936.5200000000004
8,"289825061292492416",1432.23,1444.72,-12.490000000000009
8,"2285211953360226304",3874.74,3611.59,263.14999999999964
8,"643315183722175616",17840.02,4395.15,13444.87
8,"2153296803273829376",15446.220000000001,9562.61,5883.610000000001
8,"126759140316880688",16829.42,7530.870000000001,9298.549999999997
8,"1638810399441984512",13812.07,4117.9,9694.17
8,"2210911482925723392",13818.490000000002,6726.85,7091.640000000001
8,"792375137364338688",8415.539999999999,3352.49,5063.049999999999
8,"1521128404284452608",3132.68,2188.59,944.0899999999997
8,"1725305824092563200",8932.15,5935.65,2996.5
8,"1377630259608617472",8089.46,5491.37,2598.09
8,"1179367712816460032",13574.75,6807.35,6767.4
8,"2854498817617591808",19195.67,5357.72,13837.949999999997
8,"1365305073487966720",10672.630000000001,5209.9,5462.730000000001
8,"603499674912376832",5570.4400000000005,4090.7799999999997,1479.6600000000008
8,"1067695379476758656",8987.08,4222.0199999999995,4765.06
8,"2113252175012759808",14363.390000000003,7424.05,6939.340000000003
8,"765649992869933184",9756.880000000001,4093.5,5663.380000000001
8,"1030171457283708416",12689.13,2649.2200000000003,10039.91
8,"668560208698581376",6756.37,7224.23,-467.8599999999997
8,"2073553613758019584",18109.559999999998,3890.96,14218.599999999999
8,"2228646177993300992",3235.09,2737.6000000000004,497.4899999999998
8,"67261513881463128",9273.14,9351.7,-78.56000000000131
8,"3178749274958642688",5907.550000000001,3328.42,2579.130000000001
8,"1992698168084645376",17510.0,10958.69,6551.3099999999995
8,"2762626260009421312",7229.86,680.23,6549.629999999999
8,"1218258377852770816",17550.719999999998,2231.09,15319.629999999997
8,"1041853872172778752",5118.37,2781.17,2337.2
8,"747154672879996928",10810.5,8288.779999999999,2521.720000000001
8,"2740944470994194944",3843.98,1625.33,2218.65
8,"2920249163822488576",7476.889999999999,6620.139999999999,856.75
8,"2505720471041274880",5923.83,6150.51,-226.6800000000003
8,"3151429888083794944",3890.8700000000003,3763.79,127.08000000000038
8,"623805261365919616",5370.82,3858.12,1512.6999999999998
8,"1801209859517154560",12590.03,3118.73,9471.300000000001
8,"975496281722795520",7535.43,5405.13,2130.3
8,"1238746640400043008",10825.34,2657.13,8168.21
8,"1830857340906653440",8692.33,2503.19,6189.139999999999
8,"193475041633200192",18587.190000000002,6174.32,12412.870000000003
8,"678203894771046144",10729.46,4369.53,6359.929999999999
8,"1439486155881259008",13184.890000000001,9717.96,3466.930000000002
8,"1527696949034661632",10775.970000000001,5973.4,4802.5700000000015
8,"110177079939625168",12744.83,2697.11,10047.72
8,"814999427575541120",21720.96,6193.44,15527.52
8,"1967203793068453120",7496.469999999999,4791.18,2705.289999999999
8,"2486391884811668480",7227.429999999999,6370.610000000001,856.8199999999988
8,"318922891036364800",4267.01,2079.8,2187.21
8,"386189071656649984",9164.28,837.1400000000001,8327.140000000001
8,"1574681616086064896",4690.92,230.31,4460.61
8,"1363064490102435072",5431.96,3954.21,1477.75
8,"3128392626739268096",6147.83,3159.37,2988.46
8,"400134134054906560",9103.37,6953.17,2150.2000000000007
8,"1489790414951514624",10245.07,5120.53,5124.54
8,"1318750650597825280",12583.299999999997,2459.38,10123.919999999998
8,"968491322783892992",7230.68,1342.78,5887.900000000001
8,"2787537377907604992",11868.869999999999,8857.619999999999,3011.25
8,"1361929819522290432",10078.060000000001,2855.77,7222.290000000001
8,"1269128532567394816",12218.25,7038.59,5179.66
8,"461496567094505664",10886.05,8408.84,2477.209999999999
8,"1693805224832701184",15057.79,4735.290000000001,10322.5
8,"1351013816230516992",8005.8,4437.08,3568.7200000000003
8,"1476103287438121472",11269.14,3554.6400000000003,7714.499999999999
8,"1729968118020750848",3002.16,1991.78,1010.3799999999999
8,"1531658026357118208",8497.109999999999,4372.12,4124.989999999999
8,"1953832657596028672",15809.279999999999,8453.460000000001,7355.819999999998
8,"1932606697854237952",7672.99,3298.58,4374.41
8,"1944757785326619904",12289.2,2114.08,10175.12
8,"124168426002281904",14377.76,6829.3099999999995,7548.450000000001
8,"3020275648011593728",12096.76,5090.66,7006.1
8,"1397703291921419264",17000.47,11929.79,5070.68
8,"2362356455669302272",2240.79,2587.96,-347.1700000000001
8,"3033867899294996992",6821.4400000000005,2394.15,4427.290000000001
8,"361894270791510336",10507.689999999999,4368.9400000000005,6138.749999999998
8,"1641877214533951232",10262.41,3494.29,6768.12
8,"1632343925370692096",14021.830000000002,4011.99,10009.840000000002
8,"349163529730149824",10555.86,1318.13,9237.73
8,"819280317985037440",7555.780000000001,2191.54,5364.240000000001
8,"3295542005568581632",16005.399999999998,12979.779999999999,3025.619999999999
8,"2805624463633638400",3131.95,2653.85,478.0999999999999
8,"1262485811827215872",8275.38,5623.78,2651.5999999999995
8,"2022774869356635904",5768.91,5961.49,-192.57999999999993
8,"2758565435000826368",4898.2,5028.92,-130.72000000000025
8,"2719289076199310848",5726.36,2372.73,3353.6299999999997
8,"3360534548235911168",6060.42,2164.0299999999997,3896.3900000000003
8,"1624865314149187328",11304.65,7114.9400000000005,4189.709999999999
8,"655948723511734016",4277.86,2981.6800000000003,1296.1799999999994
8,"2576486558614546432",5964.89,867.0699999999999,5097.820000000001
8,"28566905884980688",8332.07,2732.2799999999997,5599.79
8,"1683656952616877824",13714.94,5795.9800000000005,7918.96
